Year,Month,GEPU_current,GEPU_ppp,Australia,Brazil,Canada,Chile,China,France,Germany,Greece,India,Ireland,Italy,Japan,Korea,Pakistan,Russia,Spain,Singapore,UK,US,Sweden,Mexico
2017.0,11.0,162.0475305801324,168.10006262308235,86.14002990722656,279.8699645996094,233.09710693359375,128.20068359375,206.0377588,251.36941528320312,189.63558959960938,68.6557954111242,62.91197967529297,187.011539519407,63.299964904785156,85.7414264556176,93.28915902704856,88.01606732050456,250.4549560546875,130.8123016357422,166.16394905309366,520.0068359375,111.28268432617188,93.3590913412785,63.94220009908923
2017.0,12.0,150.1189021544243,155.61939820513842,91.9229965209961,215.572021484375,190.2587432861328,157.99623107910156,167.6842327,194.6321258544922,110.69769287109375,56.45729871397638,81.98847198486328,226.623838739282,62.125205993652344,73.79757978711733,111.02998513478614,78.89022878630365,320.6600646972656,126.7371597290039,148.22551710220858,419.09912109375,140.3501739501953,82.4456210040674,59.61513843475345
2018.0,1.0,180.48141870546138,180.20591695454513,48.901424407958984,165.00503540039062,343.7724304199219,96.98555755615234,265.0796087,221.1375732421875,150.0355682373047,77.42102553198542,39.42573928833008,163.69993158856,102.95852661132812,66.08329446181664,95.63025873364352,70.65407995878091,72.88907623291016,112.77650451660156,185.7694649451723,395.8885803222656,160.9672088623047,122.518347404624,66.29480293579725
2018.0,2.0,128.01718389909237,130.83360315712056,67.91407012939453,68.46357727050781,365.2680969238281,84.59098052978516,149.602152,192.0305938720703,97.52896881103516,83.76718802934623,79.90937805175781,200.493028120353,79.05917358398438,92.89299678754135,71.15735386381509,58.73068756359309,206.4594268798828,105.40119171142578,126.80728188689038,205.92892456054688,114.75556182861328,131.322474617468,54.96923229933992
2018.0,3.0,184.43191124502565,181.56232165874425,84.09331512451172,101.2052993774414,449.6239318847656,91.45455169677734,254.1363255,195.5721435546875,113.25939178466797,86.57256107986827,42.035430908203125,150.67010189821,77.47655487060547,82.61224504066351,129.41899100517242,83.30922991419004,87.8468246459961,93.32933044433594,190.05314953909505,388.92645263671875,187.0958709716797,102.249745142469,45.432122011675496
2018.0,4.0,167.54926890136545,173.5819054444155,48.26454544067383,152.25094604492188,303.5407409667969,88.6574478149414,241.739357,187.36109924316406,127.53606414794922,93.00212063064428,34.92319869995117,159.881498270843,77.24937438964844,87.16448738326282,103.85592549279596,109.08530181926253,332.2618408203125,103.66265869140625,169.74285532286973,289.2259521484375,139.03536987304688,105.656727050096,56.69057946999486
2018.0,5.0,173.4820116083192,172.62118812581292,75.62255859375,179.8089141845703,257.3476867675781,106.71905517578125,210.7990925,303.05389404296875,178.8854522705078,116.71194165388117,37.556758880615234,73.7914607403891,135.1813201904297,83.96205559734769,134.96425153740816,60.67618017928155,217.15745544433594,140.21331787109375,173.5664077612035,355.05523681640625,162.2766876220703,115.363297382533,84.17989782805044
2018.0,6.0,166.41611630501833,163.58535428065198,92.40486907958984,152.19320678710938,428.06866455078125,94.419921875,203.0892821,331.2620849609375,209.00205993652344,94.57866319285756,47.165748596191406,36.6791837048076,129.37376403808594,89.53081726439697,126.32938875082154,73.56643688679074,69.94087219238281,132.8039093017578,169.85328204898082,371.71624755859375,134.40277099609375,101.777035346692,75.62917460616492
2018.0,7.0,232.14825629415978,238.62026183298073,107.84212493896484,182.8765411376953,292.01763916015625,117.40718078613281,395.6720601,239.72984313964844,219.1371612548828,76.72701666073046,63.24722671508789,282.127765252969,101.33783721923828,87.47064313737262,155.15387288758882,72.02636308986462,120.5075912475586,96.50473022460938,255.17322532999341,372.043212890625,176.20509338378906,106.448333912503,44.1575806503158
2018.0,8.0,174.7439242098499,182.2319292355351,87.8907241821289,129.4791259765625,359.6187438964844,121.70246124267578,269.4765344,184.52114868164062,174.6761016845703,130.15444552304606,77.7150650024414,123.321248521155,87.70552825927734,115.71223944606565,149.48441413388326,55.08304435706974,212.81773376464844,78.21145629882812,189.87745165361622,302.5617980957031,114.96138000488281,104.519769386879,73.36435419419047
